datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
6/21/2023 12:00:00 AM,6/20/2023 8:00:00 PM,PJM-RTO,1,1238.8104573617,0.2942182897,0.5425198168
6/20/2023 11:00:00 PM,6/20/2023 7:00:00 PM,PJM-RTO,1,1264.9304092425,0.2080230452,0.3652126419
6/20/2023 10:00:00 PM,6/20/2023 6:00:00 PM,PJM-RTO,1,1423.8077217783,0.0339375372,0.1782181546
6/20/2023 9:00:00 PM,6/20/2023 5:00:00 PM,PJM-RTO,1,1417.0788409833,0.5034246391,0.3485050076
6/20/2023 8:00:00 PM,6/20/2023 4:00:00 PM,PJM-RTO,1,1132.0929828908,0.0071932921,0.2946263425
6/20/2023 7:00:00 PM,6/20/2023 3:00:00 PM,PJM-RTO,1,1052.6737576208,0.0058555006,0.1943213681
6/20/2023 6:00:00 PM,6/20/2023 2:00:00 PM,PJM-RTO,1,1155.1915422683,0.2411805064,0.3821046842
6/20/2023 5:00:00 PM,6/20/2023 1:00:00 PM,PJM-RTO,1,1472.4878147042,0.4594877615,0.7847375562
6/20/2023 4:00:00 PM,6/20/2023 12:00:00 PM,PJM-RTO,1,1385.4569751650,0.4754602069,0.5231507181
6/20/2023 3:00:00 PM,6/20/2023 11:00:00 AM,PJM-RTO,1,1286.0014442650,0.2815000514,0.5081311378
6/20/2023 2:00:00 PM,6/20/2023 10:00:00 AM,PJM-RTO,1,1347.7233648867,0.5081600596,0.4739290846
6/20/2023 1:00:00 PM,6/20/2023 9:00:00 AM,PJM-RTO,1,1111.2581968817,0.2127414280,0.2804574617
6/20/2023 12:00:00 PM,6/20/2023 8:00:00 AM,PJM-RTO,1,961.1662073758,0.0806076479,0.1145870818
6/20/2023 11:00:00 AM,6/20/2023 7:00:00 AM,PJM-RTO,1,845.7138833417,0.0042465432,0.0544791064
6/20/2023 10:00:00 AM,6/20/2023 6:00:00 AM,PJM-RTO,1,1026.2223079467,0.1814232629,0.1759216086
6/20/2023 9:00:00 AM,6/20/2023 5:00:00 AM,PJM-RTO,1,1095.4767051683,0.3391424890,0.3069611390
6/20/2023 8:00:00 AM,6/20/2023 4:00:00 AM,PJM-RTO,1,962.6370371108,0.0048774039,0.2085502788
6/20/2023 7:00:00 AM,6/20/2023 3:00:00 AM,PJM-RTO,1,1095.7333603400,0.2114324479,0.3126469146
6/20/2023 6:00:00 AM,6/20/2023 2:00:00 AM,PJM-RTO,1,1013.2913424300,0.0085983555,0.1828764020
6/20/2023 5:00:00 AM,6/20/2023 1:00:00 AM,PJM-RTO,1,1273.5011498750,0.3516272958,0.3607697479
6/20/2023 4:00:00 AM,6/20/2023 12:00:00 AM,PJM-RTO,1,1789.2292027233,0.8504842726,1.1307663996
6/20/2023 3:00:00 AM,6/19/2023 11:00:00 PM,PJM-RTO,1,1520.1620763542,0.4308643744,0.8476919426
6/20/2023 2:00:00 AM,6/19/2023 10:00:00 PM,PJM-RTO,1,1334.1135340833,0.1521748281,0.6414924264
6/20/2023 1:00:00 AM,6/19/2023 9:00:00 PM,PJM-RTO,1,1054.4578381242,0.3337344145,0.6479906068
6/19/2023 11:00:00 PM,6/19/2023 7:00:00 PM,PJM-RTO,1,1840.9063991233,0.6894964590,1.0524977645
6/19/2023 10:00:00 PM,6/19/2023 6:00:00 PM,PJM-RTO,1,1372.8233395100,0.3350000367,0.3840122653
6/19/2023 9:00:00 PM,6/19/2023 5:00:00 PM,PJM-RTO,1,1341.5437922983,0.1243462477,0.4647077501
6/19/2023 8:00:00 PM,6/19/2023 4:00:00 PM,PJM-RTO,1,1366.9824868683,0.4289413547,0.5748914924
6/19/2023 7:00:00 PM,6/19/2023 3:00:00 PM,PJM-RTO,1,1098.0319273325,0.4259495241,0.2380718053
6/19/2023 6:00:00 PM,6/19/2023 2:00:00 PM,PJM-RTO,1,1404.2208968767,0.5360768874,0.7815928600
6/19/2023 5:00:00 PM,6/19/2023 1:00:00 PM,PJM-RTO,1,1254.5241555208,0.2918011714,0.3410855234
6/19/2023 4:00:00 PM,6/19/2023 12:00:00 PM,PJM-RTO,1,856.4672045650,0.0038763377,0.0728656552
6/19/2023 3:00:00 PM,6/19/2023 11:00:00 AM,PJM-RTO,1,844.2709390042,0.0042639164,0.0655546253
6/19/2023 2:00:00 PM,6/19/2023 10:00:00 AM,PJM-RTO,1,694.3115615983,0.0031852383,0.0568294469
6/19/2023 1:00:00 PM,6/19/2023 9:00:00 AM,PJM-RTO,1,834.8785654458,0.0036690755,0.1115220107
6/19/2023 12:00:00 PM,6/19/2023 8:00:00 AM,PJM-RTO,1,849.2627227242,0.0041034569,0.0548205284
6/19/2023 11:00:00 AM,6/19/2023 7:00:00 AM,PJM-RTO,1,830.6481648433,0.0042018256,0.0440836378
6/19/2023 10:00:00 AM,6/19/2023 6:00:00 AM,PJM-RTO,1,795.4770495633,0.0040137880,0.0513444736
6/19/2023 9:00:00 AM,6/19/2023 5:00:00 AM,PJM-RTO,1,807.1599209550,0.0037548920,0.0727732510
6/19/2023 8:00:00 AM,6/19/2023 4:00:00 AM,PJM-RTO,1,901.0224807017,0.0049692463,0.1090650873
6/19/2023 7:00:00 AM,6/19/2023 3:00:00 AM,PJM-RTO,1,1107.5993988783,0.2960740511,0.2162358000
6/19/2023 6:00:00 AM,6/19/2023 2:00:00 AM,PJM-RTO,1,1155.2897797250,0.3085866734,0.4235852756
6/19/2023 5:00:00 AM,6/19/2023 1:00:00 AM,PJM-RTO,1,1493.9065691767,0.3689289409,0.5752211435
6/19/2023 4:00:00 AM,6/19/2023 12:00:00 AM,PJM-RTO,1,1324.9503809683,0.4977096352,0.4203956242
6/19/2023 3:00:00 AM,6/18/2023 11:00:00 PM,PJM-RTO,1,1261.5676091433,0.3202811657,0.4665880417
6/19/2023 2:00:00 AM,6/18/2023 10:00:00 PM,PJM-RTO,1,2037.8812593617,0.8772848905,0.7922242755
6/19/2023 1:00:00 AM,6/18/2023 9:00:00 PM,PJM-RTO,1,1740.0571782508,0.6538167627,0.8072302560
6/19/2023 12:00:00 AM,6/18/2023 8:00:00 PM,PJM-RTO,1,1764.5961076792,0.5409795966,0.4262721450
6/18/2023 11:00:00 PM,6/18/2023 7:00:00 PM,PJM-RTO,1,1007.6228459950,0.7029234000,0.6690392907
6/18/2023 10:00:00 PM,6/18/2023 6:00:00 PM,PJM-RTO,1,1119.3326312733,0.1920579668,0.2348051328
6/18/2023 9:00:00 PM,6/18/2023 5:00:00 PM,PJM-RTO,1,1373.1684883800,0.6253665162,0.5604509748
6/18/2023 8:00:00 PM,6/18/2023 4:00:00 PM,PJM-RTO,1,837.9549944150,0.0041302477,0.0647713519
6/18/2023 7:00:00 PM,6/18/2023 3:00:00 PM,PJM-RTO,1,822.0985510308,0.0039912205,0.0632364454
6/18/2023 6:00:00 PM,6/18/2023 2:00:00 PM,PJM-RTO,1,850.6330084133,0.0042830962,0.0527979292
6/18/2023 5:00:00 PM,6/18/2023 1:00:00 PM,PJM-RTO,1,847.8718115575,0.0042681533,0.0544523785
6/18/2023 4:00:00 PM,6/18/2023 12:00:00 PM,PJM-RTO,1,822.4625432933,0.0037881573,0.0479533467
6/18/2023 3:00:00 PM,6/18/2023 11:00:00 AM,PJM-RTO,1,893.8617051450,0.0043724284,0.0928635809
6/18/2023 2:00:00 PM,6/18/2023 10:00:00 AM,PJM-RTO,1,854.0137630242,0.0372822614,0.0977157016
6/18/2023 1:00:00 PM,6/18/2023 9:00:00 AM,PJM-RTO,1,871.9679256617,0.0044008434,0.0649594300
6/18/2023 12:00:00 PM,6/18/2023 8:00:00 AM,PJM-RTO,1,833.1455434133,0.0038641452,0.0434311184
6/18/2023 11:00:00 AM,6/18/2023 7:00:00 AM,PJM-RTO,1,849.7646403142,0.0042740177,0.0494548902
6/18/2023 10:00:00 AM,6/18/2023 6:00:00 AM,PJM-RTO,1,898.9975827608,0.0043491420,0.0868287648
6/18/2023 9:00:00 AM,6/18/2023 5:00:00 AM,PJM-RTO,1,844.8563277325,0.0036304245,0.0505766828
6/18/2023 8:00:00 AM,6/18/2023 4:00:00 AM,PJM-RTO,1,914.8436007933,0.0045716495,0.0935926451
6/18/2023 7:00:00 AM,6/18/2023 3:00:00 AM,PJM-RTO,1,1039.9749024842,0.2190335401,0.1561572648
6/18/2023 6:00:00 AM,6/18/2023 2:00:00 AM,PJM-RTO,1,1462.5085880417,0.4482709657,0.5225052123
6/18/2023 5:00:00 AM,6/18/2023 1:00:00 AM,PJM-RTO,1,1199.7020902725,0.2567369322,0.3368148263
6/18/2023 4:00:00 AM,6/18/2023 12:00:00 AM,PJM-RTO,1,1093.4724948700,0.0899365654,0.2761427173
6/18/2023 3:00:00 AM,6/17/2023 11:00:00 PM,PJM-RTO,1,1209.9380313025,0.2267898867,0.3184438165
6/18/2023 2:00:00 AM,6/17/2023 10:00:00 PM,PJM-RTO,1,1155.2016960292,0.3155425341,0.2651059390
6/18/2023 1:00:00 AM,6/17/2023 9:00:00 PM,PJM-RTO,1,1193.8910393883,0.3488671717,0.3992811339
6/18/2023 12:00:00 AM,6/17/2023 8:00:00 PM,PJM-RTO,1,1459.7564528250,0.5759772956,0.5936587826
6/17/2023 11:00:00 PM,6/17/2023 7:00:00 PM,PJM-RTO,1,1337.2103051617,0.7291489808,0.4103180378
6/17/2023 10:00:00 PM,6/17/2023 6:00:00 PM,PJM-RTO,1,1232.4283771500,0.2904130252,0.3556973032
6/17/2023 9:00:00 PM,6/17/2023 5:00:00 PM,PJM-RTO,1,1160.5415080267,0.2173975193,0.3431983160
6/17/2023 8:00:00 PM,6/17/2023 4:00:00 PM,PJM-RTO,1,874.9463866375,0.0056118444,0.0837353289
6/17/2023 7:00:00 PM,6/17/2023 3:00:00 PM,PJM-RTO,1,959.2110783200,0.0886389884,0.1950961147
6/17/2023 6:00:00 PM,6/17/2023 2:00:00 PM,PJM-RTO,1,1136.4407273283,0.3046523595,0.3170096417
6/17/2023 5:00:00 PM,6/17/2023 1:00:00 PM,PJM-RTO,1,1199.1657358733,0.4461473294,0.4106767005
6/17/2023 4:00:00 PM,6/17/2023 12:00:00 PM,PJM-RTO,1,887.1306226333,0.0044834734,0.1089923901
6/17/2023 3:00:00 PM,6/17/2023 11:00:00 AM,PJM-RTO,1,856.2224922283,0.0043051584,0.0526802179
6/17/2023 2:00:00 PM,6/17/2023 10:00:00 AM,PJM-RTO,1,854.4382088967,0.0044812996,0.0655131418
6/17/2023 1:00:00 PM,6/17/2023 9:00:00 AM,PJM-RTO,1,850.5346230292,0.0038967628,0.0689842293
6/17/2023 12:00:00 PM,6/17/2023 8:00:00 AM,PJM-RTO,1,858.0275656950,0.0039465712,0.0571509270
6/17/2023 11:00:00 AM,6/17/2023 7:00:00 AM,PJM-RTO,1,858.6567309525,0.0042562922,0.0620212416
6/17/2023 10:00:00 AM,6/17/2023 6:00:00 AM,PJM-RTO,1,809.3973304317,0.0036208886,0.0402367240
6/17/2023 9:00:00 AM,6/17/2023 5:00:00 AM,PJM-RTO,1,845.7093408208,0.0043395107,0.0567241085
6/17/2023 8:00:00 AM,6/17/2023 4:00:00 AM,PJM-RTO,1,1035.0605111592,0.2434426591,0.1768303358
6/17/2023 7:00:00 AM,6/17/2023 3:00:00 AM,PJM-RTO,1,886.7931080833,0.0047272913,0.0973746650
6/17/2023 6:00:00 AM,6/17/2023 2:00:00 AM,PJM-RTO,1,938.4014032625,0.0804632569,0.1179689789
6/17/2023 5:00:00 AM,6/17/2023 1:00:00 AM,PJM-RTO,1,1313.4527208150,0.1539626419,0.4308544562
6/17/2023 4:00:00 AM,6/17/2023 12:00:00 AM,PJM-RTO,1,1226.8107549767,0.1587875167,0.2692222154
6/17/2023 3:00:00 AM,6/16/2023 11:00:00 PM,PJM-RTO,1,1030.1361933925,0.0055209494,0.2192509100
6/17/2023 2:00:00 AM,6/16/2023 10:00:00 PM,PJM-RTO,1,1192.1428174475,0.2925601177,0.5091062186
6/17/2023 1:00:00 AM,6/16/2023 9:00:00 PM,PJM-RTO,1,1311.5650908633,0.4309884373,0.5215387804
6/17/2023 12:00:00 AM,6/16/2023 8:00:00 PM,PJM-RTO,1,1215.8743210225,0.4297250151,0.3429764523
6/16/2023 10:00:00 PM,6/16/2023 6:00:00 PM,PJM-RTO,1,1097.9416997900,0.1014087386,0.2940728323
6/16/2023 9:00:00 PM,6/16/2023 5:00:00 PM,PJM-RTO,1,1069.9947552633,0.0708236963,0.3020311193
6/16/2023 8:00:00 PM,6/16/2023 4:00:00 PM,PJM-RTO,1,1170.2565684817,0.1463625846,0.3242699651
6/16/2023 7:00:00 PM,6/16/2023 3:00:00 PM,PJM-RTO,1,1118.7130898950,0.0056568836,0.2965559580
6/16/2023 6:00:00 PM,6/16/2023 2:00:00 PM,PJM-RTO,1,1341.9159113425,0.2893446518,0.2934648018
6/16/2023 5:00:00 PM,6/16/2023 1:00:00 PM,PJM-RTO,1,1292.9585836508,0.3504881974,0.4674404266
6/16/2023 4:00:00 PM,6/16/2023 12:00:00 PM,PJM-RTO,1,1390.5526599983,0.4685084451,0.5402996356
6/16/2023 3:00:00 PM,6/16/2023 11:00:00 AM,PJM-RTO,1,1180.6147048300,0.4510433141,0.3032950663
6/16/2023 2:00:00 PM,6/16/2023 10:00:00 AM,PJM-RTO,1,863.6097495417,0.0045864699,0.0707186763
6/16/2023 1:00:00 PM,6/16/2023 9:00:00 AM,PJM-RTO,1,841.3988325758,0.0044047389,0.0651263766
6/16/2023 12:00:00 PM,6/16/2023 8:00:00 AM,PJM-RTO,1,833.7972455025,0.0039837073,0.0479316820
6/16/2023 11:00:00 AM,6/16/2023 7:00:00 AM,PJM-RTO,1,758.7300985258,0.0039146531,0.0189856864
6/16/2023 10:00:00 AM,6/16/2023 6:00:00 AM,PJM-RTO,1,849.8821911983,0.0040997391,0.0522162547
6/16/2023 9:00:00 AM,6/16/2023 5:00:00 AM,PJM-RTO,1,914.4972488917,0.0995765688,0.1404277088
6/16/2023 8:00:00 AM,6/16/2023 4:00:00 AM,PJM-RTO,1,802.3661500242,0.0037986893,0.0503811913
6/16/2023 7:00:00 AM,6/16/2023 3:00:00 AM,PJM-RTO,1,1048.8208521900,0.0924564721,0.5614627255
6/16/2023 6:00:00 AM,6/16/2023 2:00:00 AM,PJM-RTO,1,951.6131686208,0.0206804818,0.1187089170
6/16/2023 5:00:00 AM,6/16/2023 1:00:00 AM,PJM-RTO,1,1407.5015070300,0.6364162205,1.9334119142
6/16/2023 4:00:00 AM,6/16/2023 12:00:00 AM,PJM-RTO,1,799.9227826158,0.0733167688,1.4931429738
6/16/2023 3:00:00 AM,6/15/2023 11:00:00 PM,PJM-RTO,1,1467.6871431833,0.0095372301,0.5145723941
6/16/2023 2:00:00 AM,6/15/2023 10:00:00 PM,PJM-RTO,1,1204.9080380350,0.2885401454,0.3465184164
6/16/2023 1:00:00 AM,6/15/2023 9:00:00 PM,PJM-RTO,1,1474.1762255650,0.6488590503,0.4986350899
6/16/2023 12:00:00 AM,6/15/2023 8:00:00 PM,PJM-RTO,1,1468.1303238050,0.3782590062,0.4548072212
6/15/2023 11:00:00 PM,6/15/2023 7:00:00 PM,PJM-RTO,1,1082.4721475325,0.0059479161,0.3451480228
6/15/2023 10:00:00 PM,6/15/2023 6:00:00 PM,PJM-RTO,1,995.7250184542,0.2711914081,0.2303617698
6/15/2023 9:00:00 PM,6/15/2023 5:00:00 PM,PJM-RTO,1,1380.1545596575,0.5327940212,0.4846357631
6/15/2023 8:00:00 PM,6/15/2023 4:00:00 PM,PJM-RTO,1,1542.8148538858,0.6534799423,0.6822539757
6/15/2023 7:00:00 PM,6/15/2023 3:00:00 PM,PJM-RTO,1,1447.3897464358,0.4550502326,0.5187716118
6/15/2023 6:00:00 PM,6/15/2023 2:00:00 PM,PJM-RTO,1,1105.6302377975,0.1872900966,0.1801215914
6/15/2023 5:00:00 PM,6/15/2023 1:00:00 PM,PJM-RTO,1,1020.7355805250,0.1020163865,0.1500602579
6/15/2023 4:00:00 PM,6/15/2023 12:00:00 PM,PJM-RTO,1,960.5847495425,0.0574798041,0.1367634250
6/15/2023 3:00:00 PM,6/15/2023 11:00:00 AM,PJM-RTO,1,911.2975646892,0.0048459052,0.0797857849
6/15/2023 2:00:00 PM,6/15/2023 10:00:00 AM,PJM-RTO,1,849.3471078325,0.0046257690,0.0647655058
6/15/2023 1:00:00 PM,6/15/2023 9:00:00 AM,PJM-RTO,1,805.6181092333,0.0040093366,0.0426153323
6/15/2023 12:00:00 PM,6/15/2023 8:00:00 AM,PJM-RTO,1,789.7129254783,0.0034251285,0.0430243711
6/15/2023 11:00:00 AM,6/15/2023 7:00:00 AM,PJM-RTO,1,844.0699930433,0.0040949724,0.0486060249
6/15/2023 10:00:00 AM,6/15/2023 6:00:00 AM,PJM-RTO,1,862.7641613342,0.0040371616,0.0589721517
6/15/2023 9:00:00 AM,6/15/2023 5:00:00 AM,PJM-RTO,1,973.8964000483,0.0730689779,0.0994274052
6/15/2023 8:00:00 AM,6/15/2023 4:00:00 AM,PJM-RTO,1,943.7358089442,0.0668347163,0.0978674393
6/15/2023 7:00:00 AM,6/15/2023 3:00:00 AM,PJM-RTO,1,1078.8033851150,0.2233917867,0.2378084244
6/15/2023 6:00:00 AM,6/15/2023 2:00:00 AM,PJM-RTO,1,1416.0421716383,0.4481201052,0.3767746450
6/15/2023 5:00:00 AM,6/15/2023 1:00:00 AM,PJM-RTO,1,1471.9737180292,0.6029362622,0.6146582947
6/15/2023 4:00:00 AM,6/15/2023 12:00:00 AM,PJM-RTO,1,1189.3044121467,0.3049036984,0.4961064626
6/15/2023 3:00:00 AM,6/14/2023 11:00:00 PM,PJM-RTO,1,1652.5366955883,0.6719327446,0.8893308610
6/15/2023 2:00:00 AM,6/14/2023 10:00:00 PM,PJM-RTO,1,1705.6611337875,0.8273784608,0.6294283655
6/15/2023 1:00:00 AM,6/14/2023 9:00:00 PM,PJM-RTO,1,1303.7151464583,0.3986006853,0.5102912026
6/15/2023 12:00:00 AM,6/14/2023 8:00:00 PM,PJM-RTO,1,1156.4336672867,0.1635171551,0.4193822139
6/14/2023 11:00:00 PM,6/14/2023 7:00:00 PM,PJM-RTO,1,1549.4674885175,0.6569000147,0.6606869531
6/14/2023 10:00:00 PM,6/14/2023 6:00:00 PM,PJM-RTO,1,1361.4331399158,0.2554863303,0.4242163034
6/14/2023 9:00:00 PM,6/14/2023 5:00:00 PM,PJM-RTO,1,1716.7148368233,0.8282951358,0.6308819090
6/14/2023 8:00:00 PM,6/14/2023 4:00:00 PM,PJM-RTO,1,1330.8550562150,0.4015383751,0.4465939205
6/14/2023 7:00:00 PM,6/14/2023 3:00:00 PM,PJM-RTO,1,1222.9854854256,0.2502797450,0.2828404010
6/14/2023 6:00:00 PM,6/14/2023 2:00:00 PM,PJM-RTO,1,1380.1895396018,0.4832359480,0.5538773676
6/14/2023 5:00:00 PM,6/14/2023 1:00:00 PM,PJM-RTO,1,1186.0935693275,0.1663781377,0.2954833886
6/14/2023 4:00:00 PM,6/14/2023 12:00:00 PM,PJM-RTO,1,1192.2972536775,0.4071748073,0.2701037295
6/14/2023 3:00:00 PM,6/14/2023 11:00:00 AM,PJM-RTO,1,1136.4417528240,0.2719223587,0.2222007602
6/14/2023 2:00:00 PM,6/14/2023 10:00:00 AM,PJM-RTO,1,936.9471067050,0.0946273687,0.1061682919
6/14/2023 1:00:00 PM,6/14/2023 9:00:00 AM,PJM-RTO,1,953.9417404217,0.2012279347,0.1045818648
6/14/2023 12:00:00 PM,6/14/2023 8:00:00 AM,PJM-RTO,1,851.6022957283,0.0036806652,0.0479473341
6/14/2023 11:00:00 AM,6/14/2023 7:00:00 AM,PJM-RTO,1,836.6253528425,0.0040555554,0.0421617462
6/14/2023 10:00:00 AM,6/14/2023 6:00:00 AM,PJM-RTO,1,855.3626842400,0.0046316567,0.0777375616
6/14/2023 9:00:00 AM,6/14/2023 5:00:00 AM,PJM-RTO,1,826.9471659842,0.0041755995,0.0427172716
6/14/2023 8:00:00 AM,6/14/2023 4:00:00 AM,PJM-RTO,1,851.5072237633,0.0043002917,0.0543020478
6/14/2023 7:00:00 AM,6/14/2023 3:00:00 AM,PJM-RTO,1,932.8835029183,0.0049208756,0.0909038083
6/14/2023 6:00:00 AM,6/14/2023 2:00:00 AM,PJM-RTO,1,873.0997543558,0.0046770725,0.0782918521
6/14/2023 5:00:00 AM,6/14/2023 1:00:00 AM,PJM-RTO,1,1063.5263635758,0.0537124721,0.2050144582
6/14/2023 4:00:00 AM,6/14/2023 12:00:00 AM,PJM-RTO,1,1039.4411060008,0.0107172063,0.1934082785
6/14/2023 3:00:00 AM,6/13/2023 11:00:00 PM,PJM-RTO,1,1426.3642656392,5.0804544125,0.6434344466
6/14/2023 2:00:00 AM,6/13/2023 10:00:00 PM,PJM-RTO,1,1015.3036574483,0.0560552461,0.1868633583
6/14/2023 1:00:00 AM,6/13/2023 9:00:00 PM,PJM-RTO,1,1357.5352455508,0.4801983188,1.2977891152
6/14/2023 12:00:00 AM,6/13/2023 8:00:00 PM,PJM-RTO,1,1084.6665416592,0.2957949280,1.1420631557
6/13/2023 11:00:00 PM,6/13/2023 7:00:00 PM,PJM-RTO,1,976.3377438818,0.0617274509,0.1142209553
6/13/2023 10:00:00 PM,6/13/2023 6:00:00 PM,PJM-RTO,1,967.4952966617,0.0657162591,0.1323395897
6/13/2023 9:00:00 PM,6/13/2023 5:00:00 PM,PJM-RTO,1,1192.7012050450,0.1278199171,0.3213100749
6/13/2023 8:00:00 PM,6/13/2023 4:00:00 PM,PJM-RTO,1,1223.3209242858,0.2576418287,0.3036402370
6/13/2023 7:00:00 PM,6/13/2023 3:00:00 PM,PJM-RTO,1,1106.0474017692,0.3265884427,0.2453525113
6/13/2023 6:00:00 PM,6/13/2023 2:00:00 PM,PJM-RTO,1,1253.5107202017,0.1961796078,0.2444424386
6/13/2023 5:00:00 PM,6/13/2023 1:00:00 PM,PJM-RTO,1,1086.8642198800,0.1993948740,0.2938935884
6/13/2023 4:00:00 PM,6/13/2023 12:00:00 PM,PJM-RTO,1,1342.0064276858,0.3584909470,0.4462651305
6/13/2023 3:00:00 PM,6/13/2023 11:00:00 AM,PJM-RTO,1,928.5347381825,0.1238518546,0.0894096611
6/13/2023 2:00:00 PM,6/13/2023 10:00:00 AM,PJM-RTO,1,982.5724355983,0.2359077301,0.1360247159
6/13/2023 1:00:00 PM,6/13/2023 9:00:00 AM,PJM-RTO,1,951.1373385008,0.0526230690,0.1197751547
6/13/2023 12:00:00 PM,6/13/2023 8:00:00 AM,PJM-RTO,1,924.8840914375,0.0046740470,0.1033572163
6/13/2023 11:00:00 AM,6/13/2023 7:00:00 AM,PJM-RTO,1,848.0399538267,0.0040979327,0.0547391546
6/13/2023 10:00:00 AM,6/13/2023 6:00:00 AM,PJM-RTO,1,865.4285983475,0.0043900097,0.0763993046
6/13/2023 9:00:00 AM,6/13/2023 5:00:00 AM,PJM-RTO,1,889.1992525158,0.0046636075,0.0842954210
6/13/2023 8:00:00 AM,6/13/2023 4:00:00 AM,PJM-RTO,1,859.0840438025,0.0043824621,0.0647476498
6/13/2023 7:00:00 AM,6/13/2023 3:00:00 AM,PJM-RTO,1,866.9747391025,0.0037979935,0.0813419399
6/13/2023 6:00:00 AM,6/13/2023 2:00:00 AM,PJM-RTO,1,1520.9295392308,0.6265654903,0.5706497646
6/13/2023 5:00:00 AM,6/13/2023 1:00:00 AM,PJM-RTO,1,1605.3164912292,0.6878334997,0.6082886150
6/13/2023 4:00:00 AM,6/13/2023 12:00:00 AM,PJM-RTO,1,1463.4814268617,0.7471453212,0.5141487980
6/13/2023 3:00:00 AM,6/12/2023 11:00:00 PM,PJM-RTO,1,918.4615078400,0.0575048455,0.0818365715
6/13/2023 2:00:00 AM,6/12/2023 10:00:00 PM,PJM-RTO,1,853.2711196992,0.0045448423,0.0675457119
6/13/2023 1:00:00 AM,6/12/2023 9:00:00 PM,PJM-RTO,1,1229.4053651464,0.2016366659,0.4041851326
6/13/2023 12:00:00 AM,6/12/2023 8:00:00 PM,PJM-RTO,1,1095.2373298755,0.0812586208,0.3716577524
6/12/2023 11:00:00 PM,6/12/2023 7:00:00 PM,PJM-RTO,1,1059.7959378783,0.0696416795,0.1801824615
6/12/2023 10:00:00 PM,6/12/2023 6:00:00 PM,PJM-RTO,1,931.6576301864,0.0054717760,0.1144102798
6/12/2023 9:00:00 PM,6/12/2023 5:00:00 PM,PJM-RTO,1,1350.0479714450,0.1764011697,0.4610679818
6/12/2023 8:00:00 PM,6/12/2023 4:00:00 PM,PJM-RTO,1,1214.0441407100,0.1354216441,0.3139703373
6/12/2023 7:00:00 PM,6/12/2023 3:00:00 PM,PJM-RTO,1,1175.1593948127,0.2599069619,0.3413039380
6/12/2023 6:00:00 PM,6/12/2023 2:00:00 PM,PJM-RTO,1,1044.9100437625,0.0639811566,0.0952467180
6/12/2023 5:00:00 PM,6/12/2023 1:00:00 PM,PJM-RTO,1,1137.7954950460,0.2540820759,0.2461787519
6/12/2023 4:00:00 PM,6/12/2023 12:00:00 PM,PJM-RTO,1,1050.6707665018,0.2124665047,0.3723690675
6/12/2023 3:00:00 PM,6/12/2023 11:00:00 AM,PJM-RTO,1,1458.6743035892,0.4012072798,0.7036176274
6/12/2023 2:00:00 PM,6/12/2023 10:00:00 AM,PJM-RTO,1,918.1895145450,0.1374174511,0.2099765289
6/12/2023 1:00:00 PM,6/12/2023 9:00:00 AM,PJM-RTO,1,1506.5232382500,0.4812396685,0.4737342898
6/12/2023 12:00:00 PM,6/12/2023 8:00:00 AM,PJM-RTO,1,829.4191815175,0.0038776647,0.0448088531
6/12/2023 11:00:00 AM,6/12/2023 7:00:00 AM,PJM-RTO,1,838.1343108817,0.0040439628,0.0527279079
6/12/2023 10:00:00 AM,6/12/2023 6:00:00 AM,PJM-RTO,1,839.6488115775,0.0039420929,0.0674124393
6/12/2023 9:00:00 AM,6/12/2023 5:00:00 AM,PJM-RTO,1,1117.7483933817,0.1898881617,0.3103328208
6/12/2023 8:00:00 AM,6/12/2023 4:00:00 AM,PJM-RTO,1,913.3759040242,0.0043465594,0.1466700199
6/12/2023 7:00:00 AM,6/12/2023 3:00:00 AM,PJM-RTO,1,1066.0550878392,0.1874951304,0.2271671606
6/12/2023 6:00:00 AM,6/12/2023 2:00:00 AM,PJM-RTO,1,1031.3884435850,0.0657727258,0.1533855016
6/12/2023 5:00:00 AM,6/12/2023 1:00:00 AM,PJM-RTO,1,1181.8694751683,0.2870667586,0.5043500975
6/12/2023 4:00:00 AM,6/12/2023 12:00:00 AM,PJM-RTO,1,1280.8133111683,0.4820504520,0.3054792639
6/12/2023 3:00:00 AM,6/11/2023 11:00:00 PM,PJM-RTO,1,1483.5783551942,0.0397228041,0.3206979716
6/12/2023 2:00:00 AM,6/11/2023 10:00:00 PM,PJM-RTO,1,1129.5185949700,0.0911893030,0.2972152988
6/12/2023 1:00:00 AM,6/11/2023 9:00:00 PM,PJM-RTO,1,926.8979401100,0.1360824020,0.2857806880
6/12/2023 12:00:00 AM,6/11/2023 8:00:00 PM,PJM-RTO,1,1183.3002300067,0.3430155791,0.4818335380
6/11/2023 10:00:00 PM,6/11/2023 6:00:00 PM,PJM-RTO,1,997.9575997725,0.1240766121,0.2560829747
6/11/2023 9:00:00 PM,6/11/2023 5:00:00 PM,PJM-RTO,1,1226.0236365867,0.3367120895,0.3825298991
6/11/2023 8:00:00 PM,6/11/2023 4:00:00 PM,PJM-RTO,1,1112.2596568733,0.1824840013,0.2276719921
6/11/2023 7:00:00 PM,6/11/2023 3:00:00 PM,PJM-RTO,1,866.4723703367,0.0734669155,0.0871069818
