State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Operating Time Count,Sum of the Operating Time,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),SO2 Rate (lbs/mmBtu),CO2 Mass (short tons),CO2 Rate (short tons/mmBtu),NOx Mass (short tons),NOx Rate (lbs/mmBtu),Heat Input (mmBtu),Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code
PA,Scrubgrass Generating Plant,50974,1,,4/7/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/8/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/9/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/10/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/11/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/12/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/13/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/14/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/15/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/16/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/17/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/18/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/19/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/20/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/21/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/22/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/23/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/24/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/25/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/26/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/27/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/28/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/29/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/30/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/1/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/2/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/3/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/4/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/5/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/6/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/7/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/8/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/9/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/10/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/11/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/12/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/13/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/14/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/15/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/16/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/17/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/18/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/19/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/20/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/21/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/22/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/23/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/24/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/25/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/26/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/27/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/28/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/29/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/30/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,5/31/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/1/15,3,1.21,,0,0.011,2.9277,2.505,0.1053,0.001,0.006,24.984,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/2/15,6,5.47,,0,0.028,0.167,28.64,0.0998,0.017,0.0417,286.341,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/3/15,24,24,,5133,1.404,0.3305,844.5,0.1,0.491,0.1136,8428.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/4/15,24,24,,5774,1.317,0.2958,882.7,0.1,0.443,0.1002,8808.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/5/15,24,24,,6400,1.695,0.3338,1016.9,0.1,0.605,0.1193,10148.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/6/15,24,24,,6148,1.54,0.3136,983.9,0.1,0.607,0.124,9819.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/7/15,24,24,,6140,1.567,0.3209,978.4,0.1,0.564,0.115,9766,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/8/15,24,24,,7428,1.967,0.3097,1270.2,0.1,0.71,0.1124,12676.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/9/15,24,24,,6963,1.843,0.3202,1150.6,0.1,0.792,0.138,11481.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/10/15,24,24,,6742,1.73,0.3166,1094.3,0.1,0.738,0.1361,10921.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/11/15,24,24,,6814,1.863,0.3241,1146.8,0.1,0.639,0.1131,11446,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/12/15,24,24,,7049,1.997,0.3283,1216.6,0.1,0.542,0.0897,12141.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/13/15,24,24,,6693,1.944,0.3343,1165.1,0.1,0.554,0.0953,11630.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/14/15,24,24,,7108,1.963,0.323,1217.9,0.1,0.582,0.096,12153.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/15/15,24,24,,6466,1.66,0.3095,1076.3,0.1,0.454,0.0853,10742.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/16/15,24,24,,6866,1.844,0.3177,1163.2,0.1,0.525,0.0905,11606.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/17/15,24,24,,6292,1.603,0.3162,1017,0.1,0.487,0.0968,10147.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/18/15,24,24,,6507,1.668,0.3171,1053.8,0.1,0.543,0.1042,10518.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/19/15,24,24,,6455,1.719,0.3207,1073.4,0.1,0.545,0.102,10712.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/20/15,24,24,,5531,1.381,0.3246,852.1,0.1,0.413,0.097,8503.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/21/15,24,24,,5842,1.498,0.3243,926.8,0.1,0.453,0.0984,9248.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/22/15,24,24,,6526,1.658,0.3178,1046.5,0.1,0.488,0.0939,10444.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/23/15,24,24,,6255,1.663,0.3231,1031.4,0.1,0.564,0.1105,10291.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/24/15,24,24,,5472,1.415,0.326,868.7,0.1,0.506,0.1168,8665.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/25/15,24,24,,5354,1.404,0.334,842.9,0.1,0.435,0.1037,8412.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/26/15,24,24,,5520,1.484,0.3418,870.9,0.1,0.431,0.0993,8690.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/27/15,1,0.15,,22.95,0.009,0.711,2.61,0.1,0.002,0.156,25.98,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/28/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/29/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,6/30/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/1/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/2/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/3/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/4/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/5/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/6/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/7/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/8/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/9/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/10/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/11/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/12/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/13/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/14/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/15/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/16/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/17/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/18/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/19/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/20/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/21/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/22/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,7/23/15,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSNOXOS, CSSO2G1, MATS"
