datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
1/9/21 17:00,1/9/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.55,22.9,0.21,0.14
1/9/21 18:00,1/9/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.01,22.36,0.19,0.16
1/9/21 19:00,1/9/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.32,21.75,0.25,0.18
1/9/21 20:00,1/9/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.32,21.84,0.33,0.19
1/9/21 21:00,1/9/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.01,23.69,0.29,0.39
1/9/21 22:00,1/9/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.65,28.07,-2.18,0.6
1/9/21 23:00,1/9/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.63,27.23,-1.62,0.22
1/10/21 0:00,1/9/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.2,25.87,-1.47,0.14
1/10/21 1:00,1/9/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.76,25.38,-1.51,0.13
1/10/21 2:00,1/9/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.29,24.49,-0.89,0.09
1/10/21 3:00,1/9/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.63,23.5,-0.21,0.08
1/10/21 4:00,1/9/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.93,23.09,0.09,0.07
1/10/21 5:00,1/10/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.25,23.25,0.59,0.41
1/10/21 6:00,1/10/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.62,21.6,-0.27,0.25
1/10/21 7:00,1/10/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.33,21.15,-0.32,0.14
1/10/21 8:00,1/10/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.51,21.29,-0.36,0.14
1/10/21 9:00,1/10/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.29,21.02,-0.45,0.18
1/10/21 10:00,1/10/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.74,22.5,-0.45,0.21
1/10/21 11:00,1/10/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.29,23.71,-0.6,0.02
1/10/21 12:00,1/10/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.87,25.97,-1.03,0.13
1/10/21 13:00,1/10/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.17,25.28,-1.09,0.2
1/10/21 14:00,1/10/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.27,23.49,-0.84,0.06
1/10/21 15:00,1/10/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.19,22.89,-0.37,0.07
1/10/21 16:00,1/10/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.3,22.31,-0.19,0.2
1/10/21 17:00,1/10/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.9,21.75,-0.18,0.03
1/10/21 18:00,1/10/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.86,20.67,-0.2,0.01
1/10/21 19:00,1/10/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.35,20.27,-0.13,0.05
1/10/21 20:00,1/10/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.63,20.62,-0.05,0.04
1/10/21 21:00,1/10/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.07,23.42,0.22,0.13
1/10/21 22:00,1/10/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.34,28.97,-0.65,0.28
1/10/21 23:00,1/10/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.59,27.34,-1.3,0.05
1/11/21 0:00,1/10/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.37,26.21,-1.09,-0.07
1/11/21 1:00,1/10/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.46,26.21,-1.31,0.06
1/11/21 2:00,1/10/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.12,25.7,-0.55,0.13
1/11/21 3:00,1/10/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.17,23.91,-0.28,0.02
1/11/21 4:00,1/10/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.71,22.98,0.19,0.08
1/11/21 5:00,1/11/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.64,25.49,0.47,0.38
1/11/21 6:00,1/11/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.81,24.66,0.65,0.2
1/11/21 7:00,1/11/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23,22.97,-0.12,0.09
1/11/21 8:00,1/11/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.33,23.04,-0.2,-0.09
1/11/21 9:00,1/11/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.66,23.15,-0.36,-0.15
1/11/21 10:00,1/11/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.73,25.07,-0.54,-0.12
1/11/21 11:00,1/11/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.22,32.63,-0.6,0.01
1/11/21 12:00,1/11/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.6,47.61,-3.02,0.03
1/11/21 13:00,1/11/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.39,45.15,2.63,0.13
1/11/21 14:00,1/11/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.03,36.14,1.97,0.14
1/11/21 15:00,1/11/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.68,38.04,4.09,0.27
1/11/21 16:00,1/11/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.43,36.05,5.29,0.33
1/11/21 17:00,1/11/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.25,34.72,7.23,0.24
1/11/21 18:00,1/11/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.08,32.6,6.33,0.19
1/11/21 19:00,1/11/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.04,28.93,3.63,0.26
1/11/21 20:00,1/11/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.81,28.69,3.6,0.28
1/11/21 21:00,1/11/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.49,31,3.96,0.55
1/11/21 22:00,1/11/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.33,36.58,2.14,1.11
1/11/21 23:00,1/11/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.58,31.95,0.02,0.35
1/12/21 0:00,1/11/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.67,33.08,3.24,0.17
1/12/21 1:00,1/11/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.25,30.19,2.71,0.23
1/12/21 2:00,1/11/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.96,29.47,3.28,0.23
1/12/21 3:00,1/11/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.57,27.77,2.97,0.23
1/12/21 4:00,1/11/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.17,24.44,2,0.27
1/12/21 5:00,1/12/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.47,27.55,5.69,0.39
1/12/21 6:00,1/12/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.88,27.26,6.08,0.3
1/12/21 7:00,1/12/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.63,27.01,6.19,0.19
1/12/21 8:00,1/12/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.73,26.7,5.91,0.06
1/12/21 9:00,1/12/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.13,24.53,3.34,0.06
1/12/21 10:00,1/12/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.48,26.8,3.17,0.15
1/12/21 11:00,1/12/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.26,30.82,2.36,0.2
1/12/21 12:00,1/12/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.88,39.79,-1.33,0.24
1/12/21 13:00,1/12/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.99,32.47,3.07,0.41
1/12/21 14:00,1/12/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.51,31.59,4.72,0.36
1/12/21 15:00,1/12/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.22,32.18,6.48,0.48
1/12/21 16:00,1/12/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.58,29.81,4.76,0.47
1/12/21 17:00,1/12/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.01,27.26,3.69,0.56
1/12/21 18:00,1/12/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.07,26.45,3.91,0.47
1/12/21 19:00,1/12/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.63,26.64,4.5,0.51
1/12/21 20:00,1/12/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.65,24.75,2.61,0.49
1/12/21 21:00,1/12/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.22,26.33,2.43,0.68
1/12/21 22:00,1/12/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.09,34.24,2.21,0.94
1/12/21 23:00,1/12/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.76,32.91,4.59,0.56
1/13/21 0:00,1/12/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.46,32.57,5.7,0.41
1/13/21 1:00,1/12/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.91,32.56,6.23,0.42
1/13/21 2:00,1/12/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.4,31.31,6.33,0.58
1/13/21 3:00,1/12/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.65,26.99,3.8,0.54
1/13/21 4:00,1/12/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.37,23.28,1.51,0.4
1/13/21 5:00,1/13/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.43,27.06,3.95,0.68
1/13/21 6:00,1/13/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.87,26.92,4.45,0.6
1/13/21 7:00,1/13/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.89,26.83,4.41,0.53
1/13/21 8:00,1/13/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.87,25.58,3.19,0.52
1/13/21 9:00,1/13/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.04,26.29,2.87,0.38
1/13/21 10:00,1/13/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.38,26.74,-0.12,0.48
1/13/21 11:00,1/13/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.1,34.64,-2.27,0.81
1/13/21 12:00,1/13/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,51.96,47.39,-5.62,1.05
1/13/21 13:00,1/13/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.17,33.07,1.19,0.71
1/13/21 14:00,1/13/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.96,33.16,4.61,0.59
1/13/21 15:00,1/13/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.94,33.12,6.54,0.64
1/13/21 16:00,1/13/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.76,32.73,7.06,0.91
1/13/21 17:00,1/13/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.08,29.59,5.78,0.73
1/13/21 18:00,1/13/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.79,31.29,7.71,0.79
1/13/21 19:00,1/13/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.23,30.98,7.84,0.91
1/13/21 20:00,1/13/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.08,28.03,5.16,0.79
1/13/21 21:00,1/13/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.19,29.73,5.69,0.85
1/13/21 22:00,1/13/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.59,37.24,6.64,1.01
1/13/21 23:00,1/13/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.39,38.09,9.16,0.54
1/14/21 0:00,1/13/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.32,34.35,6.38,0.65
1/14/21 1:00,1/13/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.46,27.08,0.98,0.64
1/14/21 2:00,1/13/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.03,27.98,2.43,0.52
1/14/21 3:00,1/13/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.82,25.76,2.42,0.52
1/14/21 4:00,1/13/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.87,25.64,3.25,0.52
1/14/21 5:00,1/14/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.84,28.28,4.76,0.68
1/14/21 6:00,1/14/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.22,27.39,4.53,0.64
1/14/21 7:00,1/14/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.3,27.31,4.5,0.51
1/14/21 8:00,1/14/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.4,27.07,4.16,0.51
1/14/21 9:00,1/14/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.06,27.73,4.21,0.46
1/14/21 10:00,1/14/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.71,28.85,3.83,0.31
1/14/21 11:00,1/14/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.93,33.25,0.91,0.41
1/14/21 12:00,1/14/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.81,39.65,-1.34,0.18
1/14/21 13:00,1/14/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.64,36.25,3.07,0.54
1/14/21 14:00,1/14/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.8,34.5,5.09,0.61
1/14/21 15:00,1/14/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.32,33.77,5.55,0.9
1/14/21 16:00,1/14/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.33,32.84,6.63,0.88
1/14/21 17:00,1/14/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.1,30.95,6.02,0.83
1/14/21 18:00,1/14/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.84,28.57,4.91,0.82
1/14/21 19:00,1/14/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.36,27.7,4.57,0.77
1/14/21 20:00,1/14/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.15,27.5,4.59,0.76
1/14/21 21:00,1/14/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.77,31.34,6.64,0.93
1/14/21 22:00,1/14/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.75,37.31,7.43,1.13
1/14/21 23:00,1/14/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.24,33.99,4.89,0.86
1/15/21 0:00,1/14/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.99,33.66,6.05,0.62
1/15/21 1:00,1/14/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.66,33.61,7.35,0.6
1/15/21 2:00,1/14/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.99,29.6,4.9,0.71
1/15/21 3:00,1/14/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.92,29.09,5.64,0.53
1/15/21 4:00,1/14/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.34,28.63,5.84,0.45
1/15/21 5:00,1/15/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.33,25.73,3.96,0.44
1/15/21 6:00,1/15/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.66,24.44,3.41,0.37
1/15/21 7:00,1/15/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.33,23.63,2.97,0.33
1/15/21 8:00,1/15/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.51,23.41,2.6,0.3
1/15/21 9:00,1/15/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.29,24.62,2.99,0.34
1/15/21 10:00,1/15/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.22,23.17,-0.23,0.18
1/15/21 11:00,1/15/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.31,28.22,-0.4,0.31
1/15/21 12:00,1/15/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.64,35.06,1.19,0.23
1/15/21 13:00,1/15/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.56,34.62,5.44,0.62
1/15/21 14:00,1/15/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.3,33.04,5.01,0.73
1/15/21 15:00,1/15/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.1,33.88,5.87,0.91
1/15/21 16:00,1/15/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.56,32.65,6.1,0.99
1/15/21 17:00,1/15/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.81,31.72,5.84,1.07
1/15/21 18:00,1/15/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.91,29.66,4.76,0.99
1/15/21 19:00,1/15/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.57,28.85,4.37,0.91
1/15/21 20:00,1/15/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.58,27.96,3.51,0.87
1/15/21 21:00,1/15/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.71,25.84,0.11,1.02
1/15/21 22:00,1/15/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.78,29.78,-0.07,1.07
1/15/21 23:00,1/15/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.66,28.18,-0.31,0.83
1/16/21 0:00,1/15/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.2,26.41,-0.49,0.7
1/16/21 1:00,1/15/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.32,25.46,-0.57,0.71
1/16/21 2:00,1/15/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.31,24.62,-0.39,0.7
1/16/21 3:00,1/15/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.31,22.56,-0.31,0.56
1/16/21 4:00,1/15/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.94,21.58,0.09,0.55
1/16/21 5:00,1/16/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.1,21.1,-0.37,0.37
1/16/21 6:00,1/16/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.15,20.94,-0.52,0.31
1/16/21 7:00,1/16/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.04,20.68,-0.67,0.31
1/16/21 8:00,1/16/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.01,20.53,-0.75,0.27
1/16/21 9:00,1/16/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.9,20.31,-0.74,0.15
1/16/21 10:00,1/16/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.31,20.6,-0.82,0.11
1/16/21 11:00,1/16/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.64,22.74,-1.08,0.18
1/16/21 12:00,1/16/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.33,24.32,-1.23,0.22
1/16/21 13:00,1/16/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.32,25.54,-1.03,0.25
1/16/21 14:00,1/16/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.31,26.09,-0.49,0.27
1/16/21 15:00,1/16/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.7,25.81,-0.33,0.44
1/16/21 16:00,1/16/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.07,24.43,-0.2,0.56
1/16/21 17:00,1/16/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.51,23.12,0,0.61
1/16/21 18:00,1/16/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.32,21.82,-0.03,0.53
1/16/21 19:00,1/16/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.11,21.56,-0.03,0.48
1/16/21 20:00,1/16/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.25,21.69,-0.04,0.48
1/16/21 21:00,1/16/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.93,23.39,0.01,0.45
1/16/21 22:00,1/16/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.34,27.31,-0.46,0.43
1/16/21 23:00,1/16/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.58,26.83,-0.05,0.3
1/17/21 0:00,1/16/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.77,25.52,-0.39,0.14
1/17/21 1:00,1/16/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.95,24.69,-0.45,0.19
1/17/21 2:00,1/16/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.17,23.95,-0.4,0.18
1/17/21 3:00,1/16/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.52,22.44,-0.15,0.07
1/17/21 4:00,1/16/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.91,21.19,0.22,0.06
1/17/21 5:00,1/17/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.8,21.88,1.06,0.02
1/17/21 6:00,1/17/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.83,20.92,0.13,-0.04
1/17/21 7:00,1/17/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.56,20.57,0.09,-0.08
1/17/21 8:00,1/17/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.22,20.16,0.04,-0.1
1/17/21 9:00,1/17/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.53,20.03,-0.23,-0.27
1/17/21 10:00,1/17/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.68,20.46,-0.01,-0.21
1/17/21 11:00,1/17/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.54,21.43,-0.05,-0.06
1/17/21 12:00,1/17/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.36,23.38,0.02,0
1/17/21 13:00,1/17/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.94,23.93,-0.02,0.01
1/17/21 14:00,1/17/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.93,23.12,-0.01,0.2
1/17/21 15:00,1/17/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.18,22.42,0.08,0.16
1/17/21 16:00,1/17/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.9,22.45,0.28,0.27
1/17/21 17:00,1/17/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21,21.6,0.31,0.29
1/17/21 18:00,1/17/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.44,20.93,0.29,0.2
1/17/21 19:00,1/17/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.45,20.93,0.28,0.2
1/17/21 20:00,1/17/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.41,20.87,0.27,0.19
1/17/21 21:00,1/17/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.57,23.33,0.42,0.34
1/17/21 22:00,1/17/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.34,28.43,-0.35,0.44
1/17/21 23:00,1/17/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.53,26.86,0.05,0.28
1/18/21 0:00,1/17/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.54,25.51,-0.07,0.04
1/18/21 1:00,1/17/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.74,24.97,0.1,0.13
1/18/21 2:00,1/17/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.35,23.61,0.09,0.17
1/18/21 3:00,1/17/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.97,22.25,0.14,0.14
1/18/21 4:00,1/17/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.15,21.55,0.28,0.12
1/18/21 5:00,1/18/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21,21.47,0.2,0.27
1/18/21 6:00,1/18/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.56,20.55,-0.05,0.04
