State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,6/21/13,,18457,4.655,2966.8,0.513,24785.6
PA,Gilberton Power Company,10113,6/22/13,,18523,4.7,2978.5,0.476,24883.4
PA,Gilberton Power Company,10113,6/23/13,,18551,4.685,2968.8,0.434,24800.8
PA,Gilberton Power Company,10113,6/24/13,,18767,4.653,2993.7,0.479,25013
PA,Gilberton Power Company,10113,6/25/13,,18836,4.617,3016.4,0.522,25199.1
PA,Gilberton Power Company,10113,6/26/13,,18633,4.68,3009.7,0.55,25142.8
PA,Gilberton Power Company,10113,6/27/13,,18067,4.567,2934.8,0.422,24518.2
PA,Gilberton Power Company,10113,6/28/13,,18271,4.806,2992,0.477,24997.4
PA,Gilberton Power Company,10113,6/29/13,,18353,4.591,3027.1,0.572,25286.1
PA,Gilberton Power Company,10113,6/30/13,,18362,4.638,3008.3,0.481,25131.3
PA,Gilberton Power Company,10113,7/1/13,,18172,4.603,2939.6,0.448,24557.6
PA,Gilberton Power Company,10113,7/2/13,,18390,4.582,2961.9,0.453,24743.1
PA,Gilberton Power Company,10113,7/3/13,,18597,4.684,2960.2,0.45,24730
PA,Gilberton Power Company,10113,7/4/13,,18489,4.646,2923.3,0.404,24422
PA,Gilberton Power Company,10113,7/5/13,,18274,4.53,2908.4,0.411,24297.5
PA,Gilberton Power Company,10113,7/6/13,,18148,4.499,2906.7,0.412,24283.9
PA,Gilberton Power Company,10113,7/7/13,,18258,4.502,2913.6,0.41,24339.6
PA,Gilberton Power Company,10113,7/8/13,,18356,4.465,2908,0.428,24294
PA,Gilberton Power Company,10113,7/9/13,,18303,4.496,2920.6,0.494,24398.7
PA,Gilberton Power Company,10113,7/10/13,,18217,4.565,2913.8,0.467,24344.1
PA,Gilberton Power Company,10113,7/11/13,,18515,4.433,2979.2,0.528,24890.5
PA,Gilberton Power Company,10113,7/12/13,,18611,4.604,2972.6,0.506,24835.9
PA,Gilberton Power Company,10113,7/13/13,,18585,4.43,2941.6,0.482,24576.7
PA,Gilberton Power Company,10113,7/14/13,,18465,4.545,2917,0.443,24368.9
PA,Gilberton Power Company,10113,7/15/13,,18553,4.527,2924.4,0.45,24433.1
PA,Gilberton Power Company,10113,7/16/13,,18639,4.655,2972.1,0.495,24829.5
PA,Gilberton Power Company,10113,7/17/13,,18930,4.636,2989.1,0.492,24970.9
PA,Gilberton Power Company,10113,7/18/13,,18724,4.629,2936.6,0.445,24532.5
PA,Gilberton Power Company,10113,7/19/13,,18655,4.671,2976.3,0.522,24864.3
PA,Gilberton Power Company,10113,7/20/13,,18482,4.603,2988.6,0.559,24969.6
PA,Gilberton Power Company,10113,7/21/13,,18740,4.544,3006.1,0.538,25116.9
PA,Gilberton Power Company,10113,7/22/13,,18719,4.659,2989.1,0.516,24972.2
PA,Gilberton Power Company,10113,7/23/13,,18611,4.473,3002,0.549,25079.6
PA,Gilberton Power Company,10113,7/24/13,,18679,4.574,3025.1,0.586,25271.6
PA,Gilberton Power Company,10113,7/25/13,,18573,4.663,3019.9,0.618,25228.9
PA,Gilberton Power Company,10113,7/26/13,,13613,3.432,2249.5,0.543,18793.7
PA,Gilberton Power Company,10113,7/27/13,,8916,2.23,1522.1,0.432,12716.6
PA,Gilberton Power Company,10113,7/28/13,,8897,2.284,1559.4,0.412,13027.2
PA,Gilberton Power Company,10113,7/29/13,,8993,2.305,1539.5,0.428,12861.225
PA,Gilberton Power Company,10113,7/30/13,,16449,4.233,2701.5,0.796,22569.161
PA,Gilberton Power Company,10113,7/31/13,,18675,4.619,3060,0.728,25564.5
PA,Gilberton Power Company,10113,8/1/13,,18437,4.386,3012.4,0.618,25168.1
PA,Gilberton Power Company,10113,8/2/13,,18382,4.549,3017.6,0.672,25210.5
PA,Gilberton Power Company,10113,8/3/13,,18205,4.733,3000.2,0.595,25065.1
PA,Gilberton Power Company,10113,8/4/13,,18316,4.691,3004,0.62,25096.3
PA,Gilberton Power Company,10113,8/5/13,,18475,4.56,3030,0.652,25312.7
PA,Gilberton Power Company,10113,8/6/13,,18564,4.603,3031.9,0.664,25328.3
PA,Gilberton Power Company,10113,8/7/13,,18491,4.626,3000.1,0.632,25063.8
PA,Gilberton Power Company,10113,8/8/13,,18357,4.457,2956.1,0.573,24695.5
PA,Gilberton Power Company,10113,8/9/13,,18618,4.38,2899.5,0.552,24223.9
PA,Gilberton Power Company,10113,8/10/13,,18556,4.419,2897.8,0.628,24210.5
PA,Gilberton Power Company,10113,8/11/13,,18517,4.442,2900.1,0.62,24228.2
PA,Gilberton Power Company,10113,8/12/13,,18408,4.385,2844.2,0.625,23760.9
PA,Gilberton Power Company,10113,8/13/13,,18506,4.414,2919.5,0.594,24390.3
PA,Gilberton Power Company,10113,8/14/13,,18613,4.409,2951.2,0.749,24653.8
PA,Gilberton Power Company,10113,8/15/13,,18306,4.258,2852.1,0.724,23825
PA,Gilberton Power Company,10113,8/16/13,,18532,4.422,2905.6,0.67,24274.4
PA,Gilberton Power Company,10113,8/17/13,,18016,4.44,2818.2,0.59,23543
PA,Gilberton Power Company,10113,8/18/13,,18483,4.454,2862.8,0.613,23917.6
PA,Gilberton Power Company,10113,8/19/13,,18395,4.41,2910.3,0.579,24312
PA,Gilberton Power Company,10113,8/20/13,,18312.33,4.272,2901.95,0.579,24240.494
PA,Gilberton Power Company,10113,8/21/13,,18214,4.331,2786.8,0.614,23283
PA,Gilberton Power Company,10113,8/22/13,,18122,4.409,2824.4,0.542,23594.9
PA,Gilberton Power Company,10113,8/23/13,,18416,4.402,2860.8,0.673,23899.8
PA,Gilberton Power Company,10113,8/24/13,,18140,4.306,2819.8,0.594,23557.1
PA,Gilberton Power Company,10113,8/25/13,,18465,4.353,2804.7,0.524,23432.5
PA,Gilberton Power Company,10113,8/26/13,,18426,4.343,2813.8,0.518,23506.8
PA,Gilberton Power Company,10113,8/27/13,,18257,4.235,2813.2,0.495,23500.7
PA,Gilberton Power Company,10113,8/28/13,,17287,3.961,2663.3,0.499,22250.6
PA,Gilberton Power Company,10113,8/29/13,,18001,4.385,2774.9,0.477,23179.2
